_Id,Forename,Surname,Address,Town,County,Year_Born,Gender,Commitment,Weakness,Height,Weight
5cc8ed63fc13ae3b0f000176,Sherri,Rickardes,96748 Calypso Trail,Anderson,South Carolina,1988,Female,Good,Arm Action,177.73,55.35
5cc8ed63fc13ae3b0f000177,Orton,Damiata,141 Hauk Way,Phoenix,Arizona,1998,Male,Excellent,Breathing,188.24,70.19
5cc8ed63fc13ae3b0f000178,Jeno,Vose,163 Russell Place,Albany,New York,2005,Male,Good,Use of Feet,189.92,84.19
5cc8ed63fc13ae3b0f000179,Emera,Whitehurst,1 Nevada Park,Wichita,Kansas,2007,Female,Excellent,Use of Feet,148.52,93.62
5cc8ed63fc13ae3b0f00017a,Karissa,Chesterfield,2172 3rd Terrace,Baton Rouge,Louisiana,2006,Female,Good,Breathing,200.27,94.65
5cc8ed63fc13ae3b0f00017b,Tessi,Lafay,2395 Division Way,Terre Haute,Indiana,1990,Female,Excellent,Use of Feet,160.34,78.83
5cc8ed63fc13ae3b0f00017c,Fernande,Crystal,63186 Rigney Avenue,Youngstown,Ohio,1980,Female,Excellent,Use of Feet,141.66,74.15
5cc8ed63fc13ae3b0f00017d,Elyssa,Beevers,0772 Bowman Center,Mount Vernon,New York,1998,Female,Good,Arm Action,148.69,48.9
5cc8ed63fc13ae3b0f00017e,Leontine,Reiner,7227 Anhalt Center,Pueblo,Colorado,1991,Female,Excellent,Arm Action,168.3,83.82
5cc8ed63fc13ae3b0f00017f,Templeton,Maus,75 Dapin Drive,,,1983,Male,,,213.9,62.19
5cc8ed63fc13ae3b0f000180,Darla,Sorel,80865 Warbler Court,Atlanta,Georgia,1987,Female,Excellent,Breathing,120.81,66.42
5cc8ed63fc13ae3b0f000181,Correy,Trodden,341 Logan Court,Washington,District of Columbia,1993,Female,Excellent,Turning,129.05,99.09
5cc8ed63fc13ae3b0f000182,Julita,Pikesley,548 Pine View Lane,New Orleans,Louisiana,1984,Female,Excellent,Breathing,157.38,81.99
5cc8ed63fc13ae3b0f000183,Adriano,Walton,59 Fisk Court,White Plains,New York,1995,Male,Good,Turning,147.83,84.03
5cc8ed63fc13ae3b0f000184,Cassandra,Bletcher,546 Manitowish Plaza,Honolulu,Hawaii,1985,Female,Fair,Turning,140.02,93.46
5cc8ed63fc13ae3b0f000185,Alina,Bresson,72217 Northfield Place,Phoenix,Arizona,2006,Female,Excellent,Arm Action,171.1,56.94
5cc8ed63fc13ae3b0f000186,Juditha,Ovett,5 Lakewood Gardens Circle,Washington,District of Columbia,2002,Female,Excellent,Turning,155.8,87.06
5cc8ed63fc13ae3b0f000187,Gordon,Letixier,4 Blaine Lane,Gaithersburg,Maryland,1983,Male,Good,Turning,199.79,80.24
5cc8ed63fc13ae3b0f000188,Erny,Stoak,87 Everett Crossing,Carol Stream,Illinois,1980,Male,Good,Use of Feet,144.89,93.51
5cc8ed63fc13ae3b0f000189,Alberik,Springthorpe,96 Marquette Avenue,Jackson,Mississippi,2004,Male,Fair,Breathing,123.48,89.68
5cc8ed63fc13ae3b0f00018a,Zea,Danford,5535 Continental Circle,Brooklyn,New York,1984,Female,Good,Arm Action,126.27,53.47
5cc8ed63fc13ae3b0f00018b,Garry,Petel,3 Southridge Alley,El Paso,Texas,1985,Male,Fair,Arm Action,154.83,52.99
5cc8ed63fc13ae3b0f00018c,Cordie,Garden,38 Mccormick Court,Greensboro,North Carolina,1989,Male,Fair,Breathing,190.3,91.01
5cc8ed63fc13ae3b0f00018d,Annissa,Jantzen,19 Hollow Ridge Plaza,Portland,Oregon,2003,Female,Good,Turning,193.54,80.85
5cc8ed63fc13ae3b0f00018e,Arin,Dimnage,133 Hollow Ridge Plaza,Cincinnati,Ohio,1993,Male,Excellent,Breathing,132.3,61.82
5cc8ed63fc13ae3b0f00018f,Gannon,Lanmeid,45 Graedel Lane,Akron,Ohio,1980,Male,Fair,Use of Feet,125.02,53.09
5cc8ed63fc13ae3b0f000190,Odey,Shakespear,79008 Caliangt Crossing,Topeka,Kansas,2008,Male,Excellent,Use of Feet,150.45,87.22
5cc8ed63fc13ae3b0f000191,Kesley,Jimpson,76 Hanson Plaza,Lehigh Acres,Florida,1998,Female,Excellent,Arm Action,131.75,64.96
5cc8ed63fc13ae3b0f000192,Bidget,Denning,3 3rd Trail,Charlotte,North Carolina,1993,Female,Fair,Breathing,193.97,47.29
5cc8ed63fc13ae3b0f000193,Marchall,Sore,57501 Anzinger Alley,Provo,Utah,1992,Male,Excellent,Breathing,149.12,96.95
5cc8ed63fc13ae3b0f000194,Elladine,Sarch,1260 Gale Terrace,Baton Rouge,Louisiana,1992,Female,Good,Use of Feet,190.97,97.41
5cc8ed63fc13ae3b0f000195,Hertha,Hourahan,264 Michigan Crossing,Baton Rouge,Louisiana,2008,Female,Excellent,Turning,186.2,44.38
5cc8ed63fc13ae3b0f000196,Lemmy,Fosh,660 Atwood Drive,Austin,Texas,1995,Male,Good,Use of Feet,140.11,69.58
5cc8ed63fc13ae3b0f000197,Felisha,Yeomans,42566 Shopko Park,New York City,New York,2008,Female,Good,Breathing,187.15,54.62
5cc8ed63fc13ae3b0f000198,Gertruda,Sebborn,503 Summit Alley,Lakeland,Florida,1999,Female,Fair,Use of Feet,205.04,78.06
5cc8ed63fc13ae3b0f000199,Maggee,Lightbowne,7193 Independence Alley,Abilene,Texas,1989,Female,Fair,Turning,209.74,42.62
5cc8ed63fc13ae3b0f00019a,Nolie,Pirdy,344 Talisman Circle,Fort Worth,Texas,1985,Female,Good,Turning,130.68,94.76
5cc8ed63fc13ae3b0f00019b,Dyan,Cyson,8548 Everett Street,Detroit,Michigan,1993,Female,Excellent,Turning,214.2,98.55
5cc8ed63fc13ae3b0f00019c,Pierre,Lukes,8734 Rusk Avenue,New York City,New York,2003,Male,Excellent,Breathing,176.23,45.68
5cc8ed63fc13ae3b0f00019d,Margit,Shearme,592 Pankratz Road,Houston,Texas,1984,Female,Good,Use of Feet,208.17,45.74
5cc8ed63fc13ae3b0f00019e,Muhammad,Cattini,86 Browning Plaza,Laurel,Maryland,1985,Male,Fair,Breathing,170.21,87.22
5cc8ed63fc13ae3b0f00019f,Darby,Swalteridge,19141 Service Street,Missoula,Montana,2001,Male,Fair,Turning,145.53,41.41
5cc8ed63fc13ae3b0f0001a0,Gale,Folger,77327 Marcy Park,Los Angeles,California,2005,Female,Good,Use of Feet,173.95,85.45
5cc8ed63fc13ae3b0f0001a1,Farley,Lickorish,548 Park Meadow Alley,Tucson,Arizona,1989,Male,Excellent,Use of Feet,185.02,40.2
5cc8ed63fc13ae3b0f0001a2,Emmye,Gosney,6202 Rieder Center,Buffalo,New York,1999,Female,Excellent,Arm Action,193.73,56.35
5cc8ed63fc13ae3b0f0001a3,Alidia,Gibbard,8172 Cottonwood Point,Shawnee Mission,Kansas,1988,Female,Excellent,Breathing,147.96,82.74
5cc8ed63fc13ae3b0f0001a4,Helyn,Vasilyevski,3921 Bayside Street,Tucson,Arizona,2003,Female,Good,Use of Feet,190.63,45.01
5cc8ed63fc13ae3b0f0001a5,Ottilie,Abbitt,95 Elgar Trail,Houston,Texas,1992,Female,Excellent,Arm Action,137.09,60.85
5cc8ed63fc13ae3b0f0001a6,Giacobo,Gemson,48 Algoma Parkway,Louisville,Kentucky,1999,Male,Fair,Arm Action,123.05,52.84
5cc8ed63fc13ae3b0f0001a7,Lilith,Clethro,076 Elka Court,Salt Lake City,Utah,2004,Female,Excellent,Arm Action,124.83,93.1
5cc8ed63fc13ae3b0f0001a8,Abbot,Clouter,9547 Bluejay Way,Paterson,New Jersey,2000,Male,Fair,Use of Feet,167.43,48.33
5cc8ed63fc13ae3b0f0001a9,Flory,Janiak,56191 Hanover Lane,Hartford,Connecticut,1988,Male,Fair,Breathing,140.06,64.0
5cc8ed63fc13ae3b0f0001aa,Millie,Lott,7659 Grover Parkway,Kansas City,Missouri,1994,Female,Fair,Turning,181.48,74.59
5cc8ed63fc13ae3b0f0001ab,Petr,Taplow,3 Hollow Ridge Way,Helena,Montana,1997,Male,Good,Turning,159.4,97.9
5cc8ed63fc13ae3b0f0001ac,Carine,Meineking,73 Starling Junction,Austin,Texas,1986,Female,Good,Turning,194.9,40.26
5cc8ed63fc13ae3b0f0001ad,Deane,Garken,5126 Rieder Drive,Colorado Springs,Colorado,1993,Male,Excellent,Use of Feet,146.73,88.46
5cc8ed63fc13ae3b0f0001ae,Elsbeth,Writtle,272 Roth Point,Whittier,California,2005,Female,Fair,Arm Action,179.3,64.61
5cc8ed63fc13ae3b0f0001af,Andrey,Gleder,745 Magdeline Circle,Atlanta,Georgia,2000,Male,Excellent,Turning,176.43,94.01
5cc8ed63fc13ae3b0f0001b0,Dewie,Rustadge,8 Buena Vista Place,Mobile,Alabama,2002,Male,Fair,Arm Action,213.81,57.25
5cc8ed63fc13ae3b0f0001b1,Dal,Drewett,66822 Butterfield Road,Lexington,Kentucky,1987,Male,Excellent,Breathing,191.79,97.57
5cc8ed63fc13ae3b0f0001b2,Neda,Gentiry,16930 Milwaukee Avenue,Raleigh,North Carolina,2005,Female,Fair,Breathing,155.48,87.51
5cc8ed63fc13ae3b0f0001b3,Kori,Bowman,8320 Old Shore Lane,Wilkes Barre,Pennsylvania,1984,Female,Good,Use of Feet,190.29,91.99
5cc8ed63fc13ae3b0f0001b4,Hermy,Doerr,5 Kinsman Junction,Duluth,Georgia,2001,Male,Excellent,Turning,185.55,74.14
5cc8ed63fc13ae3b0f0001b5,Nikki,Wyllis,8 Mesta Lane,Las Vegas,Nevada,1998,Male,Excellent,Turning,201.55,61.11
5cc8ed63fc13ae3b0f0001b6,Gnni,Lovie,8656 Lyons Hill,Fresno,California,1999,Female,Fair,Use of Feet,197.78,68.58
5cc8ed63fc13ae3b0f0001b7,Vladamir,Buddleigh,551 Towne Point,Paterson,New Jersey,1988,Male,Good,Arm Action,196.8,66.7
5cc8ed63fc13ae3b0f0001b8,Adriane,Leggon,56256 Jana Hill,Aurora,Illinois,1983,Female,Good,Turning,123.7,41.12
5cc8ed63fc13ae3b0f0001b9,Candra,Gare,3 Marcy Road,,,1998,Female,,,171.25,80.75
5cc8ed63fc13ae3b0f0001ba,Biddie,Le Gall,9857 Schiller Parkway,New Orleans,Louisiana,2007,Female,Good,Turning,212.94,55.75
5cc8ed63fc13ae3b0f0001bb,Tanny,Charrette,2 Claremont Road,Tyler,Texas,1982,Male,Excellent,Breathing,120.44,49.69
5cc8ed63fc13ae3b0f0001bc,Xerxes,Lapham,44 Brickson Park Avenue,Louisville,Kentucky,2002,Male,Fair,Use of Feet,210.6,63.34
5cc8ed63fc13ae3b0f0001bd,Carolee,Reeson,8321 Hooker Avenue,Lubbock,Texas,1983,Female,Excellent,Turning,207.41,81.13
5cc8ed63fc13ae3b0f0001be,Neall,Ianilli,345 Charing Cross Terrace,Denver,Colorado,2005,Male,Fair,Arm Action,196.64,43.03
5cc8ed63fc13ae3b0f0001bf,Raimundo,Hotson,8 Pennsylvania Alley,Carson City,Nevada,1996,Male,Fair,Turning,156.29,63.92
5cc8ed63fc13ae3b0f0001c0,Reggis,Karolyi,79239 Starling Plaza,Raleigh,North Carolina,2005,Male,Fair,Turning,181.59,59.67
5cc8ed63fc13ae3b0f0001c1,Garey,Iggo,06896 Gerald Court,Montgomery,Alabama,2003,Male,Good,Arm Action,152.65,48.99
5cc8ed63fc13ae3b0f0001c2,Elfreda,Symmers,7230 Maple Wood Junction,Fresno,California,1999,Female,Excellent,Arm Action,183.82,58.62
5cc8ed63fc13ae3b0f0001c3,Pietro,Alliberton,02556 Knutson Place,Washington,District of Columbia,1989,Male,Excellent,Arm Action,136.64,53.46
5cc8ed63fc13ae3b0f0001c4,Berke,Pococke,3 8th Center,Charleston,West Virginia,1997,Male,Fair,Use of Feet,136.85,45.32
5cc8ed63fc13ae3b0f0001c5,Seth,Ledrane,791 Little Fleur Road,Olympia,Washington,1983,Male,Fair,Use of Feet,191.46,64.54
5cc8ed63fc13ae3b0f0001c6,Aggi,Erlam,72842 Clarendon Alley,Roanoke,Virginia,1996,Female,Fair,Breathing,168.54,89.83
5cc8ed63fc13ae3b0f0001c7,Ladonna,Palmby,1195 Coolidge Trail,San Francisco,California,1988,Female,Good,Breathing,201.28,94.71
5cc8ed63fc13ae3b0f0001c8,Yasmeen,Prandi,0 Pleasure Point,Washington,District of Columbia,1992,Female,Good,Breathing,130.28,82.44
5cc8ed63fc13ae3b0f0001c9,Gaby,Emons,541 Forest Dale Center,Fort Lauderdale,Florida,1996,Female,Excellent,Turning,201.73,90.32
5cc8ed63fc13ae3b0f0001ca,Mar,Agate,4 Dorton Lane,Boulder,Colorado,1995,Male,Fair,Turning,147.69,45.17
5cc8ed63fc13ae3b0f0001cb,Charleen,Showalter,46 Sundown Circle,Omaha,Nebraska,1992,Female,Excellent,Use of Feet,123.18,95.26
5cc8ed63fc13ae3b0f0001cc,Daron,Elner,8 Hauk Plaza,El Paso,Texas,1996,Female,Excellent,Arm Action,164.18,72.84
5cc8ed63fc13ae3b0f0001cd,Lavinie,Coggen,81 Monica Pass,Albany,New York,1994,Female,Good,Turning,136.86,42.49
5cc8ed63fc13ae3b0f0001ce,Kimberlyn,English,39174 Homewood Park,Albany,Georgia,1982,Female,Excellent,Use of Feet,213.71,67.07
5cc8ed63fc13ae3b0f0001cf,Toby,Maudett,56 Vera Plaza,Los Angeles,California,1998,Male,Fair,Breathing,192.46,64.89
5cc8ed63fc13ae3b0f0001d0,Alfonse,Badcock,6901 Hanson Alley,Jacksonville,Florida,1986,Male,Excellent,Use of Feet,148.3,92.14
5cc8ed63fc13ae3b0f0001d1,Jake,Davidovicz,9368 Brentwood Hill,Saint Petersburg,Florida,1987,Male,Good,Breathing,160.05,84.9
5cc8ed63fc13ae3b0f0001d2,Frances,Radbone,669 Hauk Park,Dayton,Ohio,1992,Female,Fair,Arm Action,129.64,45.27
5cc8ed63fc13ae3b0f0001d3,Levey,Shaefer,9 Meadow Valley Parkway,New Castle,Pennsylvania,1987,Male,Excellent,Use of Feet,206.06,77.07
5cc8ed63fc13ae3b0f0001d4,Christos,Payton,074 Carioca Road,Atlanta,Georgia,2000,Male,Fair,Breathing,208.37,44.96
5cc8ed63fc13ae3b0f0001d5,Arlyn,Lunny,74798 Michigan Place,Stockton,California,2004,Female,Fair,Use of Feet,205.16,79.46
5cc8ed63fc13ae3b0f0001d6,Cyril,Reihill,0443 Park Meadow Point,San Diego,California,1996,Male,Fair,Turning,202.24,69.58
5cc8ed63fc13ae3b0f0001d7,Marne,Brounfield,32 Pawling Center,Los Angeles,California,1980,Female,Fair,Arm Action,131.28,61.0
5cc8ed63fc13ae3b0f0001d8,Shepard,Spratley,7189 Fair Oaks Street,Dallas,Texas,1987,Male,Excellent,Use of Feet,188.07,89.82
5cc8ed63fc13ae3b0f0001d9,Kelsey,Leslie,9158 North Alley,Stockton,California,1999,Female,Excellent,Arm Action,141.46,93.32
5cc8ed63fc13ae3b0f0001da,Roderic,Rihosek,6 South Circle,Portsmouth,New Hampshire,2005,Male,Fair,Arm Action,137.5,82.21
5cc8ed63fc13ae3b0f0001db,Elihu,Hatfield,41 Sauthoff Crossing,New Castle,Pennsylvania,1998,Male,Good,Breathing,197.22,55.16
5cc8ed63fc13ae3b0f0001dc,Mara,Pumphrey,4 Arrowood Place,Washington,District of Columbia,2002,Female,Fair,Breathing,191.74,41.29
5cc8ed63fc13ae3b0f0001dd,Joline,Jardein,132 Melrose Park,Miami Beach,Florida,1983,Female,Fair,Arm Action,121.59,72.89
5cc8ed63fc13ae3b0f0001de,Piggy,Sallery,87805 Farmco Trail,Oklahoma City,Oklahoma,2007,Male,Fair,Breathing,213.28,65.96
5cc8ed63fc13ae3b0f0001df,Elka,Vassar,7 American Street,Newport Beach,California,2006,Female,Fair,Turning,127.27,59.16
5cc8ed63fc13ae3b0f0001e0,Dore,Blonden,07206 Utah Junction,Vero Beach,Florida,2000,Male,Good,Arm Action,199.14,83.65
5cc8ed63fc13ae3b0f0001e1,Dory,Lowndes,4 4th Drive,South Bend,Indiana,1987,Male,Excellent,Use of Feet,144.71,81.21
5cc8ed63fc13ae3b0f0001e2,Annalee,Volonte,4 Troy Trail,Knoxville,Tennessee,2000,Female,Good,Arm Action,179.75,83.54
5cc8ed63fc13ae3b0f0001e3,Stephi,Hansard,54122 Sachtjen Hill,Shawnee Mission,Kansas,1984,Female,Good,Use of Feet,173.44,61.73
5cc8ed63fc13ae3b0f0001e4,Marguerite,Gerardin,6990 Towne Drive,Stockton,California,1988,Female,Fair,Breathing,121.99,94.19
5cc8ed63fc13ae3b0f0001e5,Raphael,De Beneditti,7 Hovde Center,Baltimore,Maryland,1999,Male,Good,Arm Action,139.86,64.43
5cc8ed63fc13ae3b0f0001e6,Renell,Skep,8978 Dexter Terrace,South Bend,Indiana,1990,Female,Excellent,Arm Action,166.7,90.65
5cc8ed63fc13ae3b0f0001e7,Alano,Steeden,86 Ryan Center,Tallahassee,Florida,2004,Male,Good,Arm Action,191.35,47.01
5cc8ed63fc13ae3b0f0001e8,Lynnell,Newling,842 Tennyson Lane,Baltimore,Maryland,2003,Female,Excellent,Turning,200.29,41.59
5cc8ed63fc13ae3b0f0001e9,Seline,Kidd,6 Summerview Hill,Lincoln,Nebraska,1984,Female,Good,Breathing,129.88,54.98
5cc8ed63fc13ae3b0f0001ea,Cleopatra,Bilsland,58876 Oneill Plaza,Montgomery,Alabama,1985,Female,Fair,Turning,140.31,48.1
5cc8ed63fc13ae3b0f0001eb,Brock,Klicher,9 Washington Plaza,Orange,California,2001,Male,Good,Arm Action,163.14,79.12
5cc8ed63fc13ae3b0f0001ec,Kennedy,Burden,7 Packers Trail,Migrate,Kentucky,2004,Male,Excellent,Breathing,198.24,98.4
5cc8ed63fc13ae3b0f0001ed,Ethelind,Fullerton,44420 Sommers Street,Santa Ana,California,2004,Female,Good,Turning,205.53,48.95
5cc8ed63fc13ae3b0f0001ee,Marys,Mendes,89 Mcbride Street,Lafayette,Indiana,1984,Female,Good,Arm Action,171.77,85.11
5cc8ed63fc13ae3b0f0001ef,Travers,MacCaghan,1832 Granby Avenue,Saint Louis,Missouri,2003,Male,Good,Breathing,163.7,48.44
5cc8ed63fc13ae3b0f0001f0,Ermin,Pittman,9 Clyde Gallagher Road,Huntington,West Virginia,1994,Male,Excellent,Breathing,121.72,72.85
5cc8ed63fc13ae3b0f0001f1,Chelsie,Trueman,66740 Knutson Lane,Great Neck,New York,1986,Female,Good,Breathing,203.44,87.45
5cc8ed63fc13ae3b0f0001f2,Imogen,Lagneaux,91 Roth Point,Vancouver,Washington,1993,Female,Fair,Turning,164.56,44.44
5cc8ed63fc13ae3b0f0001f3,Conn,Petrazzi,1108 Lindbergh Pass,Charlotte,North Carolina,2005,Male,Good,Arm Action,188.33,48.83
5cc8ed63fc13ae3b0f0001f4,Fonzie,Matevushev,54494 1st Way,Minneapolis,Minnesota,1980,Male,Excellent,Arm Action,135.83,90.98
5cc8ed63fc13ae3b0f0001f5,Pat,Bowhey,40960 Waywood Junction,Detroit,Michigan,1986,Male,Good,Breathing,160.27,69.74
5cc8ed63fc13ae3b0f0001f6,Erena,Rowlands,25213 Grayhawk Alley,Duluth,Minnesota,1987,Female,Excellent,Breathing,125.76,81.82
5cc8ed63fc13ae3b0f0001f7,Langston,Rubinsky,15 Loomis Road,Orange,California,1983,Male,Excellent,Use of Feet,120.52,47.66
5cc8ed63fc13ae3b0f0001f8,Sherry,Janodet,150 Bultman Plaza,Santa Fe,New Mexico,2004,Female,Good,Breathing,210.58,92.0
5cc8ed63fc13ae3b0f0001f9,Allister,Mergue,7 Fieldstone Road,Fresno,California,1987,Male,Fair,Arm Action,167.65,78.51
5cc8ed63fc13ae3b0f0001fa,Andrus,Jean,96 Northwestern Court,Brooklyn,New York,1981,Male,Fair,Turning,190.46,88.64
5cc8ed63fc13ae3b0f0001fb,Manfred,O'Doogan,5916 Fisk Crossing,Lexington,Kentucky,1989,Male,Excellent,Use of Feet,192.68,63.61
5cc8ed63fc13ae3b0f0001fc,Carie,Whitehurst,75491 Buhler Plaza,Orlando,Florida,2001,Female,Excellent,Turning,197.4,54.48
5cc8ed63fc13ae3b0f0001fd,Bart,Bwy,4 Waubesa Point,Phoenix,Arizona,1988,Male,Good,Arm Action,150.27,44.04
5cc8ed63fc13ae3b0f0001fe,Anna,Daniell,36 Alpine Park,Cincinnati,Ohio,1981,Female,Excellent,Breathing,202.19,70.01
5cc8ed63fc13ae3b0f0001ff,Alaster,Stigers,491 David Pass,Dayton,Ohio,2005,Male,Fair,Arm Action,182.52,78.46
5cc8ed63fc13ae3b0f000200,Derick,Zamora,5401 Jana Parkway,Oakland,California,1984,Male,Excellent,Use of Feet,179.69,63.75
5cc8ed63fc13ae3b0f000201,Michaeline,Fuentez,69 Calypso Crossing,Atlanta,Georgia,1985,Female,Good,Arm Action,129.72,58.03
5cc8ed63fc13ae3b0f000202,Lock,Berkeley,39 Declaration Circle,Mc Keesport,Pennsylvania,2007,Male,Good,Arm Action,202.22,55.26
5cc8ed63fc13ae3b0f000203,Alick,Yantsurev,9368 Transport Pass,Mobile,Alabama,2003,Male,Fair,Turning,156.31,53.31
5cc8ed63fc13ae3b0f000204,Enid,Weller,32 Mayer Place,Denver,Colorado,1990,Female,Fair,Arm Action,183.35,71.27
5cc8ed63fc13ae3b0f000205,Waylan,Blasik,6 5th Circle,Fort Wayne,Indiana,1993,Male,Excellent,Turning,159.33,65.82
5cc8ed63fc13ae3b0f000206,Reg,Beckwith,7 Almo Road,Chicago,Illinois,1987,Male,Excellent,Use of Feet,191.81,82.15
5cc8ed63fc13ae3b0f000207,Tedd,Arnopp,078 Brentwood Point,Kansas City,Missouri,1984,Male,Good,Breathing,163.53,85.2
5cc8ed63fc13ae3b0f000208,Peta,Wishart,3055 Eagle Crest Drive,,,2005,Female,,,202.41,41.24
5cc8ed63fc13ae3b0f000209,Waiter,Rosas,58249 Maryland Drive,San Antonio,Texas,2007,Male,Fair,Breathing,147.79,68.69
5cc8ed63fc13ae3b0f00020a,Wendy,Pollington,368 Stuart Place,Houston,Texas,1994,Female,Good,Arm Action,168.89,48.13
5cc8ed63fc13ae3b0f00020b,Wendi,Perell,49376 Roth Way,Silver Spring,Maryland,2007,Female,Good,Arm Action,128.96,48.29
5cc8ed63fc13ae3b0f00020c,Goldina,Silliman,80 Duke Alley,Phoenix,Arizona,1980,Female,Excellent,Turning,198.61,49.84
5cc8ed63fc13ae3b0f00020d,Aldus,Elnaugh,08 Clyde Gallagher Place,Trenton,New Jersey,1988,Male,Good,Turning,153.62,44.43
5cc8ed63fc13ae3b0f00020e,Adelle,Liversidge,94 Mallory Way,Albuquerque,New Mexico,2008,Female,Fair,Use of Feet,178.02,58.06
5cc8ed63fc13ae3b0f00020f,Rhonda,Jumel,86445 Mosinee Way,San Jose,California,1998,Female,Excellent,Arm Action,125.19,61.89
5cc8ed63fc13ae3b0f000210,Pearle,Jochen,86347 High Crossing Way,Pittsburgh,Pennsylvania,2003,Female,Good,Use of Feet,138.39,56.66
5cc8ed63fc13ae3b0f000211,Tann,MacAfee,2933 Rieder Alley,Manassas,Virginia,2004,Male,Good,Turning,205.0,96.82
5cc8ed63fc13ae3b0f000212,Jonathan,Hirsthouse,17 Tennessee Lane,Hartford,Connecticut,1992,Male,Excellent,Breathing,194.72,89.89
5cc8ed63fc13ae3b0f000213,Peder,Alderwick,0273 Division Crossing,Fullerton,California,1990,Male,Excellent,Turning,149.3,65.91
5cc8ed63fc13ae3b0f000214,Kent,Itzhak,364 Rigney Park,Bismarck,North Dakota,1982,Male,Good,Turning,160.73,76.49
5cc8ed63fc13ae3b0f000215,Donny,Astell,7303 Dixon Junction,Inglewood,California,2005,Female,Fair,Use of Feet,151.2,59.52
5cc8ed63fc13ae3b0f000216,Dallon,Kamenar,1 Kropf Hill,Pomona,California,1998,Male,Excellent,Arm Action,151.93,86.9
5cc8ed63fc13ae3b0f000217,Palmer,Spikings,94484 Blaine Street,Phoenix,Arizona,2001,Male,Excellent,Turning,212.61,50.91
5cc8ed63fc13ae3b0f000218,Valene,Forsdike,892 Kensington Alley,Houston,Texas,2008,Female,Fair,Use of Feet,157.72,81.41
5cc8ed63fc13ae3b0f000219,Jarad,Angear,9630 Pierstorff Trail,Washington,District of Columbia,1982,Male,Good,Turning,131.82,99.11
5cc8ed63fc13ae3b0f00021a,Eileen,Moffat,9 Forster Junction,New York City,New York,1984,Female,Fair,Turning,196.35,55.08
5cc8ed63fc13ae3b0f00021b,Winonah,Niles,409 Corben Junction,Fresno,California,2002,Female,Good,Use of Feet,169.32,50.8
5cc8ed63fc13ae3b0f00021c,Nester,Hunnable,80 Roth Court,Sioux Falls,South Dakota,1990,Male,Fair,Breathing,207.17,88.85
5cc8ed63fc13ae3b0f00021d,Kipper,Greenrodd,74473 Veith Way,Zephyrhills,Florida,1988,Male,Excellent,Turning,125.34,55.98
5cc8ed63fc13ae3b0f00021e,Filberto,Covendon,9 Waywood Point,Lexington,Kentucky,1997,Male,Fair,Breathing,185.5,48.48
5cc8ed63fc13ae3b0f00021f,Michal,McCane,77605 Judy Terrace,Washington,District of Columbia,1981,Male,Excellent,Arm Action,144.45,74.96
5cc8ed63fc13ae3b0f000220,Christiane,Petruszka,9051 Ridgeview Street,Anniston,Alabama,1989,Female,Excellent,Turning,177.9,94.8
5cc8ed63fc13ae3b0f000221,Stern,Kiss,9 Eastwood Avenue,Houston,Texas,1997,Male,Excellent,Use of Feet,127.28,98.14
5cc8ed63fc13ae3b0f000222,Clarita,Verrillo,9 Mariners Cove Lane,Spokane,Washington,1991,Female,Excellent,Use of Feet,171.62,52.43
5cc8ed63fc13ae3b0f000223,Pierette,Tamblyn,249 Amoth Terrace,New York City,New York,1988,Female,Fair,Arm Action,167.31,69.39
5cc8ed63fc13ae3b0f000224,Courtnay,Birdwhistle,607 Westport Way,Charleston,West Virginia,1996,Female,Fair,Use of Feet,124.01,64.13
5cc8ed63fc13ae3b0f000225,Carmencita,Beane,1 Carberry Center,Honolulu,Hawaii,1998,Female,Fair,Use of Feet,166.08,59.45
5cc8ed63fc13ae3b0f000226,Padgett,Mangan,359 Surrey Trail,Dayton,Ohio,1990,Male,Excellent,Turning,212.58,58.15
5cc8ed63fc13ae3b0f000227,Portia,Navaro,121 Hooker Place,New York City,New York,1985,Female,Excellent,Breathing,148.59,75.57
5cc8ed63fc13ae3b0f000228,Yorgos,Janz,42339 Northport Crossing,Fort Worth,Texas,1983,Male,Good,Arm Action,189.02,74.43
5cc8ed63fc13ae3b0f000229,Nichols,Lovekin,02861 Emmet Place,Fort Wayne,Indiana,1999,Male,Fair,Arm Action,120.83,41.22
5cc8ed63fc13ae3b0f00022a,Vera,Boards,891 Leroy Point,Huntington,West Virginia,2001,Female,Excellent,Turning,207.61,61.81
5cc8ed63fc13ae3b0f00022b,Cecil,Walentynowicz,32 Trailsway Drive,Reston,Virginia,1998,Female,Excellent,Breathing,148.49,89.06
5cc8ed63fc13ae3b0f00022c,Tim,Ferencz,1651 Nobel Avenue,Mobile,Alabama,1994,Female,Good,Arm Action,213.38,67.13
5cc8ed63fc13ae3b0f00022d,Anica,Raittie,2 Lakeland Street,Amarillo,Texas,1991,Female,Excellent,Use of Feet,154.95,55.07
5cc8ed63fc13ae3b0f00022e,Maressa,Brokenbrow,2959 Grover Place,High Point,North Carolina,2002,Female,Good,Use of Feet,183.84,60.49
5cc8ed63fc13ae3b0f00022f,Clark,Cousans,72 Evergreen Road,San Antonio,Texas,2002,Male,Excellent,Use of Feet,198.68,89.78
5cc8ed63fc13ae3b0f000230,Peggi,McGaugan,6 Maryland Hill,El Paso,Texas,2002,Female,Fair,Arm Action,128.78,89.71
